map,length,fights_won,fights_lost,followers_killed,buildings_destroyed,shamans_killed,followers_lost,buildings_lost,shaman_deaths,value,good
16,978,21,4,45,7,6,16,0,4,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
19,1287,53,13,67,4,5,29,2,2,0.6,True
19,1297,24,38,30,2,3,69,1,6,0.6,True
16,608,1,2,20,2,3,2,0,1,0.533333333333,True
16,606,8,0,2,0,1,20,3,3,0.533333333333,True
16,984,10,1,27,7,11,0,0,1,0.533333333333,True
16,985,10,5,0,0,1,28,4,11,0.533333333333,True
642,3924,62,38,447,19,30,264,24,14,0.4,False
642,3928,116,28,286,31,14,525,10,30,0.4,False
19,0,0,0,0,0,0,0,0,0,0.4,False
19,5121,50,16,113,7,10,157,2,10,0.4,False
19,797,19,3,24,2,3,5,0,2,0.533333333333,True
19,829,7,11,4,0,2,23,0,3,0.533333333333,True
17,2600,241,43,225,58,13,203,31,9,0.6,True
17,2582,61,160,185,39,10,218,47,14,0.6,True
672,0,0,0,0,0,0,0,0,0,0.4,False
672,376,0,0,0,0,0,1,0,0,0.4,False
208,1993,110,61,313,18,13,148,4,12,0.6,True
208,1995,93,107,139,4,14,320,17,15,0.6,True
368,0,0,0,0,0,0,0,0,0,0.4,False
368,875,1,0,0,0,0,1,0,0,0.4,False
16,720,0,7,1,0,1,8,0,0,0.6,True
16,731,7,1,7,0,0,1,0,1,0.6,True
16,1066,41,5,108,19,8,20,0,1,0.533333333333,True
16,1083,23,15,19,0,1,113,6,8,0.533333333333,True
16,1080,0,0,0,0,0,0,0,0,0.533333333333,True
31,1785,4,0,183,21,12,12,0,6,0.6,True
31,1792,8,3,13,0,6,216,16,12,0.6,True
16,1272,65,23,163,16,2,48,1,2,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1252,77,4,102,29,6,34,0,0,0.466666666667,False
16,1249,13,83,30,1,0,100,29,6,0.466666666667,False
16,1754,0,0,0,0,0,0,0,0,0.533333333333,True
16,1754,76,129,94,4,15,282,40,13,0.533333333333,True
16,1779,98,36,284,55,13,101,0,15,0.533333333333,True
16,2889,292,142,453,51,15,347,28,19,0.466666666667,False
16,2889,193,197,338,42,19,467,39,16,0.466666666667,False
16,2905,212,102,475,65,21,318,18,15,0.466666666667,False
16,2908,151,187,313,24,16,482,52,22,0.466666666667,False
20,1673,44,53,55,1,4,111,20,8,0.466666666667,False
20,1675,80,22,110,19,8,60,0,4,0.466666666667,False
193,2440,26,32,70,4,8,136,16,8,0.466666666667,False
193,2448,61,16,143,25,8,88,1,8,0.466666666667,False
196,1125,11,4,22,2,1,45,5,3,0.466666666667,False
196,1126,9,8,39,12,3,22,1,1,0.466666666667,False
20,0,0,0,0,0,0,0,0,0,0.666666666667,True
20,1180,37,4,101,9,9,24,0,6,0.666666666667,True
16,0,0,0,0,0,0,0,0,0,0.4,False
16,2630,28,19,148,2,13,124,9,11,0.4,False
16,1381,40,4,139,9,12,73,1,9,0.666666666667,True
16,1391,47,16,66,2,9,139,2,12,0.666666666667,True
20,702,15,48,14,1,2,67,12,4,0.4,False
20,711,38,7,67,9,4,14,0,2,0.4,False
16,1315,13,4,118,8,7,59,8,6,0.666666666667,True
16,1326,36,11,58,8,6,108,4,7,0.666666666667,True
16,858,14,1,42,6,2,1,0,0,0.466666666667,False
16,849,11,4,2,0,0,46,3,2,0.466666666667,False
16,977,44,0,57,10,3,5,2,4,0.533333333333,True
16,978,30,32,4,2,4,57,10,3,0.533333333333,True
16,1153,0,0,0,0,0,0,0,0,0.533333333333,True
16,1136,33,4,170,36,10,42,0,6,0.533333333333,True
16,1149,35,35,40,2,5,176,23,10,0.533333333333,True
19,2479,129,47,249,23,18,144,2,15,0.533333333333,True
19,2479,90,124,133,2,14,251,16,18,0.533333333333,True
16,2340,123,219,183,6,14,403,50,11,0.533333333333,True
16,2325,220,85,417,60,11,224,4,14,0.533333333333,True
16,724,30,19,37,4,2,21,0,0,0.533333333333,True
16,704,17,34,21,1,0,37,4,2,0.533333333333,True
16,2151,136,106,202,8,5,341,37,17,0.6,True
16,2153,119,102,337,45,17,207,2,5,0.6,True
16,802,5,0,26,5,4,1,0,0,0.466666666667,False
16,807,3,4,1,0,0,27,2,4,0.466666666667,False
166,3195,22,34,43,6,3,246,19,10,0.466666666667,False
166,3196,46,19,241,22,10,61,3,3,0.466666666667,False
16,892,65,8,90,10,7,16,0,4,0.6,True
16,895,17,60,15,0,4,95,8,7,0.6,True
19,1025,12,1,21,3,4,56,2,8,0.533333333333,True
19,1010,6,4,48,6,8,21,3,4,0.533333333333,True
16,855,9,5,23,3,4,3,0,0,0.533333333333,True
16,847,41,7,7,0,0,27,3,4,0.533333333333,True
16,547,1,0,9,0,4,6,0,1,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,754,13,1,31,4,3,20,0,1,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
31,2136,51,13,297,24,18,217,2,15,0.533333333333,True
31,2134,44,37,204,9,15,296,19,19,0.533333333333,True
370,845,0,0,0,0,0,77,1,3,0.6,True
370,0,0,0,0,0,0,0,0,0,0.6,True
19,958,3,1,91,2,7,6,0,2,0.466666666667,False
19,956,20,2,4,0,2,91,3,8,0.466666666667,False
16,3038,60,12,247,34,11,26,0,3,0.466666666667,False
16,3034,23,79,15,0,2,257,27,11,0.466666666667,False
16,901,33,18,85,14,10,47,0,2,0.6,True
16,883,48,17,34,0,2,79,5,10,0.6,True
16,2185,31,3,158,17,13,56,0,5,0.533333333333,True
16,2181,5,19,47,0,5,162,12,14,0.533333333333,True
19,3213,101,68,238,9,17,166,1,11,0.6,True
19,3213,97,45,161,2,11,224,4,16,0.6,True
19,4100,114,97,339,0,20,246,18,17,0.466666666667,False
19,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1072,50,17,92,6,13,26,0,7,0.6,True
16,1064,41,51,24,0,7,93,4,13,0.6,True
16,1627,29,64,59,5,9,201,15,18,0.666666666667,True
16,1626,120,32,200,15,18,64,1,9,0.666666666667,True
16,589,6,9,18,1,4,11,0,0,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,1938,35,9,152,6,5,46,0,5,0.466666666667,False
17,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1654,33,65,124,2,13,88,6,3,0.533333333333,True
16,1656,61,26,79,8,3,123,1,13,0.533333333333,True
200,3552,52,54,121,0,7,167,11,9,0.466666666667,False
200,3553,55,45,164,17,8,129,0,9,0.466666666667,False
19,0,0,0,0,0,0,0,0,0,0.466666666667,False
19,715,0,0,0,0,0,0,0,0,0.466666666667,False
16,1584,105,53,178,29,15,99,1,11,0.466666666667,False
16,1602,53,102,91,6,11,175,19,15,0.466666666667,False
16,1292,32,1,137,25,16,19,0,7,0.4,False
16,1281,17,34,17,1,7,137,14,16,0.4,False
370,2482,106,27,248,18,16,63,0,5,0.4,False
370,2486,73,120,58,1,4,271,14,17,0.4,False
16,3097,240,102,288,2,29,210,3,5,0.6,True
16,3123,97,168,206,12,5,289,0,29,0.6,True
16,1756,0,0,0,0,0,0,0,0,0.466666666667,False
16,1752,142,51,251,33,8,139,8,12,0.466666666667,False
16,1761,91,98,132,14,11,260,22,8,0.466666666667,False
16,2194,12,9,143,27,20,49,2,9,0.533333333333,True
16,2215,127,5,37,4,7,178,17,20,0.533333333333,True
370,601,0,0,0,0,1,0,0,0,0.466666666667,False
370,537,0,0,0,0,0,0,0,1,0.466666666667,False
20,2903,89,159,184,6,20,292,28,17,0.6,True
20,2869,137,58,236,37,16,186,2,20,0.6,True
17,1369,1,0,2,1,3,9,0,0,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1645,26,27,102,14,7,34,0,2,0.533333333333,True
16,1644,39,29,34,0,2,105,11,7,0.533333333333,True
697,1241,45,11,140,12,10,37,0,4,0.533333333333,True
697,1252,12,18,31,0,4,142,10,10,0.533333333333,True
16,1524,74,26,179,40,9,73,0,6,0.533333333333,True
16,1549,44,77,67,2,6,180,32,9,0.533333333333,True
16,4493,450,338,763,90,32,723,18,32,0.466666666667,False
16,4484,423,354,706,39,32,791,68,32,0.466666666667,False
16,644,14,2,39,5,3,24,0,0,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
368,918,42,2,94,15,6,10,0,6,0.533333333333,True
368,918,12,33,10,0,6,95,11,6,0.533333333333,True
370,335,0,0,4,0,1,0,0,0,0.466666666667,False
370,336,0,0,0,0,0,10,0,1,0.466666666667,False
368,1099,45,2,98,9,8,8,0,2,0.533333333333,True
368,1100,7,4,5,0,2,98,7,8,0.533333333333,True
352,708,29,11,96,17,4,26,2,2,0.466666666667,False
352,699,32,26,25,2,2,96,14,5,0.466666666667,False
352,6715,261,242,685,121,19,651,26,26,0.466666666667,False
352,6704,340,223,611,53,25,717,83,20,0.466666666667,False
31,3227,18,71,76,5,7,500,21,26,0.533333333333,True
31,3245,110,9,500,28,25,84,2,8,0.533333333333,True
370,2331,43,27,207,12,19,134,1,12,0.466666666667,False
370,2341,64,17,133,3,12,206,10,20,0.466666666667,False
30,3568,54,100,141,4,22,565,44,29,0.533333333333,True
30,3580,105,28,557,53,29,158,0,22,0.533333333333,True
16,989,27,15,71,25,4,42,1,5,0.533333333333,True
16,1006,74,35,39,2,5,70,16,4,0.533333333333,True
16,1223,11,9,105,14,8,29,1,3,0.533333333333,True
16,1237,18,11,29,2,3,107,9,8,0.533333333333,True
20,3252,9,0,38,0,4,25,3,1,0.466666666667,False
20,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1131,0,0,6,0,0,0,0,0,0.333333333333,False
16,1131,25,35,28,0,3,142,8,5,0.333333333333,False
16,1115,39,19,140,12,5,36,0,3,0.333333333333,False
19,1473,14,3,15,2,3,13,0,0,0.466666666667,False
19,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,2120,0,0,0,0,0,6,0,0,0.533333333333,True
16,2121,164,301,250,8,11,382,18,15,0.533333333333,True
16,2120,301,153,381,33,15,259,0,11,0.533333333333,True
16,767,4,0,9,2,2,0,0,1,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,2805,102,137,185,4,11,136,16,10,0.466666666667,False
16,2781,173,76,168,16,11,258,1,12,0.466666666667,False
352,689,0,0,0,0,0,0,0,0,0.533333333333,True
352,0,0,0,0,0,0,0,0,0,0.533333333333,True
370,1868,35,1,110,15,10,29,0,4,0.466666666667,False
370,1864,14,33,24,0,4,114,13,10,0.466666666667,False
1095,1136,11,3,51,1,5,9,0,3,0.4,False
1095,1122,13,16,8,0,3,53,0,6,0.4,False
16,874,14,3,7,0,0,16,4,4,0.4,False
16,855,5,6,15,7,4,1,0,0,0.4,False
20,991,18,52,32,0,0,77,23,8,0.466666666667,False
20,998,49,9,71,28,8,33,0,0,0.466666666667,False
20,1356,68,94,80,0,4,119,18,7,0.466666666667,False
20,1337,84,21,118,19,7,81,0,6,0.466666666667,False
16,905,41,25,55,9,10,36,0,5,0.466666666667,False
16,908,39,20,31,0,5,62,4,10,0.466666666667,False
16,621,14,4,26,8,4,11,1,2,0.466666666667,False
16,594,9,19,9,1,2,24,8,4,0.466666666667,False
17,149,0,0,0,0,0,0,0,0,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,2062,84,61,109,22,18,153,1,4,0.533333333333,True
368,906,1,1,0,0,1,72,12,3,0.466666666667,False
368,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,724,0,0,23,1,1,2,0,1,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
30,1443,59,103,41,1,3,133,3,5,0.533333333333,True
30,1440,298,11,133,6,5,42,0,3,0.533333333333,True
672,2047,59,3,116,9,24,16,0,3,0.4,False
672,2047,142,87,25,1,3,148,8,25,0.4,False
29,2302,108,185,221,7,16,385,25,25,0.533333333333,True
29,2300,203,38,362,27,25,199,3,16,0.533333333333,True
16,1128,0,0,54,3,4,6,0,1,0.533333333333,True
16,1146,1,0,6,0,1,55,1,4,0.533333333333,True
16,1241,14,1,60,15,13,3,0,4,0.533333333333,True
16,1230,13,21,3,0,4,60,13,13,0.533333333333,True
672,0,0,0,0,0,0,0,0,0,0.4,False
672,1004,2,2,8,0,2,75,6,7,0.4,False
672,978,3,0,69,11,10,4,0,2,0.6,True
672,962,6,1,1,1,2,68,11,10,0.6,True
16,1612,37,16,111,18,10,51,3,6,0.466666666667,False
16,1623,49,36,44,3,6,115,13,11,0.466666666667,False
19,11130,309,277,608,24,14,820,21,21,0.533333333333,True
19,11152,415,173,783,38,21,631,22,14,0.533333333333,True
17,6665,70,11,142,27,15,303,2,13,0.533333333333,True
17,6669,67,14,291,9,12,168,13,18,0.533333333333,True
902,718,1,0,23,0,11,0,0,0,0.533333333333,True
902,739,1,0,0,0,0,23,0,11,0.533333333333,True
308,177,0,0,0,0,0,0,0,0,0.466666666667,False
308,152,0,0,0,0,0,0,0,0,0.466666666667,False
16,1837,64,37,145,16,1,61,0,2,0.333333333333,False
16,0,0,0,0,0,0,0,0,0,0.333333333333,False
30,1155,0,0,0,0,0,0,0,0,0.466666666667,False
30,1145,48,8,95,29,7,33,1,5,0.466666666667,False
30,1153,13,25,60,8,5,124,23,7,0.466666666667,False
30,0,0,0,0,0,0,0,0,0,0.466666666667,False
209,2471,46,14,87,29,9,76,4,2,0.466666666667,False
209,2471,22,41,70,5,2,101,26,9,0.466666666667,False
20,1632,10,4,116,20,10,17,0,5,0.533333333333,True
20,1611,18,9,24,1,5,128,10,10,0.533333333333,True
16,911,0,1,6,0,3,10,0,2,0.466666666667,False
16,913,1,0,10,0,2,6,0,3,0.466666666667,False
16,793,10,0,32,3,7,2,0,3,0.466666666667,False
16,804,8,1,2,0,3,32,2,7,0.466666666667,False
16,1285,23,10,71,7,6,24,1,4,0.4,False
16,0,0,0,0,0,0,0,0,0,0.4,False
18,2250,19,4,142,6,5,104,0,3,0.466666666667,False
18,2252,28,5,98,0,5,151,2,7,0.466666666667,False
16,1461,135,62,245,38,9,135,8,12,0.533333333333,True
16,1451,98,140,131,11,13,247,32,10,0.533333333333,True
16,1661,19,28,62,6,4,72,7,9,0.466666666667,False
16,1664,55,12,61,7,9,51,1,4,0.466666666667,False
16,222,0,0,0,0,0,0,0,0,0.466666666667,False
16,227,0,0,0,0,0,0,0,0,0.466666666667,False
624,2048,17,14,44,8,5,186,14,18,0.533333333333,True
624,2049,23,0,159,29,18,82,6,5,0.533333333333,True
624,2759,42,47,174,9,13,221,32,14,0.533333333333,True
624,2751,67,32,218,39,13,178,7,13,0.533333333333,True
352,2770,3,0,3,36,3,1,32,1,0.6,True
352,2771,12,1,0,42,1,3,36,3,0.6,True
672,2193,57,31,336,45,19,84,3,2,0.466666666667,False
672,2193,95,74,79,5,2,373,32,19,0.466666666667,False
368,810,7,1,84,8,5,10,0,2,0.533333333333,True
368,807,15,5,9,2,2,83,5,5,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
20,170,0,0,0,0,0,0,0,0,0.533333333333,True
18,9247,23,119,42,7,6,230,10,5,0.533333333333,True
18,9253,209,7,362,9,5,218,2,6,0.533333333333,True
672,1180,45,9,107,14,7,25,2,5,0.466666666667,False
672,0,0,0,0,0,0,0,0,0,0.466666666667,False
368,4274,0,0,1,2,0,15,0,1,0.533333333333,True
368,0,0,0,0,0,0,0,0,0,0.533333333333,True
368,4275,251,67,649,39,24,339,4,29,0.533333333333,True
210,2678,10,0,22,1,2,18,0,0,0.2,False
210,0,0,0,0,0,0,0,0,0,0.2,False
16,6368,235,180,169,5,3,314,2,7,0.533333333333,True
16,6339,226,81,296,7,7,174,0,3,0.533333333333,True
16,453,0,0,0,0,0,40,1,2,0.666666666667,True
16,429,0,0,9,0,1,3,0,0,0.666666666667,True
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,654,29,22,28,2,0,29,0,3,0.466666666667,False
18,4899,248,67,270,17,10,334,5,5,0.466666666667,False
18,4889,92,186,250,10,5,271,12,10,0.466666666667,False
29,622,0,0,0,0,0,0,0,0,0.4,False
29,619,14,2,29,17,5,5,0,1,0.4,False
29,624,15,15,5,0,1,29,16,5,0.4,False
29,626,0,0,0,0,0,0,0,0,0.4,False
31,1592,45,84,70,1,10,219,10,12,0.533333333333,True
31,1613,63,30,208,21,11,74,1,10,0.533333333333,True
16,1563,19,10,61,1,9,108,9,14,0.533333333333,True
16,1554,20,6,107,9,14,62,0,9,0.533333333333,True
208,769,0,0,0,0,1,0,0,0,0.6,True
208,0,0,0,0,0,0,0,0,0,0.6,True
16,3056,235,104,425,10,31,348,17,13,0.4,False
16,0,0,0,0,0,0,0,0,0,0.4,False
17,7534,160,99,212,12,11,684,48,25,0.466666666667,False
17,7510,150,75,676,51,27,221,8,13,0.466666666667,False
672,855,47,9,66,4,6,17,0,0,0.466666666667,False
672,837,22,48,17,0,0,66,5,6,0.466666666667,False
672,1451,8,2,49,0,8,109,10,20,0.6,True
672,1432,48,1,91,15,19,51,0,8,0.6,True
368,2481,0,0,0,0,0,3,0,2,0.533333333333,True
368,2486,62,66,186,27,20,161,2,15,0.533333333333,True
368,0,0,0,0,0,0,0,0,0,0.533333333333,True
31,3515,143,71,360,22,23,316,1,23,0.533333333333,True
31,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1728,141,74,224,11,18,121,0,9,0.466666666667,False
352,1782,0,0,0,0,0,0,0,0,0.533333333333,True
352,1776,74,13,59,2,8,134,0,8,0.533333333333,True
352,1797,56,7,127,8,8,75,0,8,0.533333333333,True
19,682,4,0,6,0,0,0,0,0,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,658,1,3,2,0,0,4,0,0,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,2164,10,33,30,1,2,92,13,12,0.533333333333,True
16,2162,28,4,91,21,12,43,1,2,0.533333333333,True
16,1200,1,0,20,1,6,24,0,2,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
304,1145,3,1,8,3,2,84,7,6,0.533333333333,True
304,1129,1,0,78,8,6,9,2,2,0.533333333333,True
18,0,0,0,0,0,0,0,0,0,0.533333333333,True
18,1106,0,0,5,6,1,15,1,0,0.533333333333,True
311,1159,10,7,15,1,2,63,5,4,0.533333333333,True
311,1144,14,17,53,13,3,15,0,2,0.533333333333,True
16,773,20,1,52,8,6,11,0,3,0.466666666667,False
16,772,6,16,5,1,2,59,4,6,0.466666666667,False
16,911,10,1,62,7,7,13,0,2,0.466666666667,False
16,912,8,1,13,0,2,64,3,7,0.466666666667,False
16,2544,88,109,198,9,19,370,20,15,0.533333333333,True
16,2514,143,58,355,42,15,195,5,19,0.533333333333,True
19,6259,14,18,123,14,14,105,2,6,0.533333333333,True
19,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1833,91,32,270,51,8,163,12,9,0.6,True
16,1827,94,58,158,18,10,271,37,9,0.6,True
16,1068,20,10,64,4,6,44,1,2,0.4,False
16,1055,13,5,38,4,2,54,1,6,0.4,False
672,1312,29,7,121,25,13,41,2,3,0.466666666667,False
672,1330,36,27,39,3,2,132,15,13,0.466666666667,False
16,1169,54,27,108,18,11,39,0,4,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
352,3139,314,204,492,72,15,383,25,15,0.466666666667,False
352,3141,230,275,381,31,14,509,58,15,0.466666666667,False
16,1768,3,5,70,1,17,44,3,9,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
17,960,0,0,15,2,4,1,0,1,0.533333333333,True
17,956,2,0,0,0,1,26,0,3,0.533333333333,True
16,5583,12,42,40,0,0,43,3,4,0.466666666667,False
16,5706,51,13,44,3,3,50,0,0,0.466666666667,False
16,601,2,0,12,2,5,3,0,1,0.266666666667,False
16,576,2,1,3,0,1,12,2,5,0.266666666667,False
18,1595,0,0,24,7,1,1,0,0,0.533333333333,True
18,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1060,19,1,32,5,3,7,0,0,0.533333333333,True
16,1061,8,14,7,0,0,33,5,4,0.533333333333,True
16,1038,10,1,18,4,3,67,2,5,0.533333333333,True
16,1038,2,0,58,7,5,17,2,3,0.533333333333,True
17,3004,41,35,146,7,5,283,14,14,0.533333333333,True
17,3005,57,27,276,15,14,151,8,5,0.533333333333,True
20,1173,49,47,87,3,6,62,20,5,0.666666666667,True
20,1178,58,26,68,20,6,94,3,6,0.666666666667,True
17,1102,31,66,47,1,3,137,12,6,0.666666666667,True
17,1100,53,11,141,20,6,51,0,3,0.666666666667,True
16,886,72,4,87,6,10,18,0,5,0.4,False
16,885,14,20,11,4,5,89,2,10,0.4,False
18,2810,23,4,117,25,6,139,5,3,0.533333333333,True
18,2812,41,12,133,8,3,125,12,7,0.533333333333,True
129,2379,141,304,206,2,10,425,35,20,0.533333333333,True
129,2381,237,96,420,40,20,212,0,10,0.533333333333,True
20,712,2,1,23,4,2,1,0,3,0.466666666667,False
20,712,0,2,1,0,3,8,2,2,0.466666666667,False
16,2522,43,32,104,14,9,234,11,14,0.466666666667,False
16,2522,35,11,216,17,15,110,3,9,0.466666666667,False
16,2517,0,0,5,0,0,7,0,1,0.466666666667,False
370,1226,58,9,133,10,13,44,1,5,0.533333333333,True
370,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.4,False
16,1303,10,26,98,9,5,72,1,4,0.4,False
30,1735,0,0,0,0,0,0,0,0,0.6,True
30,0,0,0,0,0,0,0,0,0,0.6,True
30,1733,104,140,131,13,11,308,17,15,0.6,True
30,1733,0,0,0,0,0,0,0,0,0.6,True
16,1970,51,13,96,4,14,183,8,23,0.4,False
16,1997,19,35,181,15,23,97,2,14,0.4,False
560,1301,7,10,16,0,3,40,13,17,0.4,False
560,0,0,0,0,0,0,0,0,0,0.4,False
30,1531,47,37,67,6,8,121,6,12,0.4,False
30,0,0,0,0,0,0,0,0,0,0.4,False
30,1524,0,0,0,0,0,1,0,0,0.4,False
30,1534,0,0,0,0,0,0,0,0,0.4,False
672,1184,37,4,105,13,14,26,0,4,0.466666666667,False
672,1171,16,20,20,0,3,117,10,15,0.466666666667,False
19,1240,5,1,88,8,7,15,0,7,0.533333333333,True
19,1240,10,2,14,3,7,88,7,7,0.533333333333,True
31,675,0,0,19,7,4,0,0,1,0.466666666667,False
31,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1156,31,6,107,12,9,25,0,5,0.466666666667,False
16,1142,19,48,24,0,5,107,4,10,0.466666666667,False
16,1224,17,37,46,0,7,96,6,12,0.6,True
16,1234,49,6,95,6,12,46,0,7,0.6,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,3501,128,34,217,9,5,349,0,2,0.533333333333,True
29,1577,0,0,0,1,0,1,0,1,0.466666666667,False
29,1588,24,6,18,1,12,162,4,15,0.466666666667,False
29,1594,1,0,2,1,1,1,0,0,0.466666666667,False
29,1579,11,3,147,11,14,17,0,11,0.466666666667,False
165,2272,92,113,169,4,14,270,21,17,0.533333333333,True
165,2267,109,73,238,30,17,177,1,15,0.533333333333,True
16,843,44,5,45,11,4,4,0,2,0.533333333333,True
16,842,7,44,4,0,2,46,11,4,0.533333333333,True
370,1092,1,2,22,3,4,14,0,5,0.6,True
370,0,0,0,0,0,0,0,0,0,0.6,True
29,840,36,10,75,16,9,36,0,4,0.4,False
29,757,25,34,23,0,4,56,9,8,0.4,False
29,839,0,0,0,0,0,6,0,1,0.4,False
29,837,0,0,0,0,0,0,0,0,0.4,False
17,2836,31,27,83,21,10,131,2,5,0.533333333333,True
17,2834,30,19,130,4,5,86,18,10,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.4,False
16,563,2,1,26,4,5,7,0,4,0.4,False
16,1505,50,57,82,4,12,81,3,2,0.4,False
16,0,0,0,0,0,0,0,0,0,0.4,False
31,1592,37,72,59,2,6,196,27,18,0.533333333333,True
31,1598,52,18,167,42,18,57,1,6,0.533333333333,True
352,1651,50,40,48,5,6,153,18,9,0.533333333333,True
352,1644,37,16,146,25,8,50,2,7,0.533333333333,True
16,1567,48,16,143,11,10,69,0,4,0.2,False
16,1567,25,31,58,0,4,142,8,10,0.2,False
16,615,14,3,0,0,1,33,1,5,0.533333333333,True
16,619,9,0,33,0,5,0,0,1,0.533333333333,True
31,0,0,0,0,0,0,0,0,0,0.466666666667,False
31,784,1,0,16,0,2,24,0,4,0.466666666667,False
16,1441,21,27,109,6,5,112,8,7,0.533333333333,True
16,1422,45,10,47,7,7,47,4,5,0.533333333333,True
27,1646,0,0,0,0,0,0,0,0,0.466666666667,False
27,1648,0,0,0,0,0,0,0,0,0.466666666667,False
27,1630,105,160,99,1,8,236,24,10,0.466666666667,False
27,1640,148,58,227,25,10,106,0,8,0.466666666667,False
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
20,2021,31,2,9,0,3,115,12,5,0.533333333333,True
209,566,3,0,20,0,1,1,0,1,0.533333333333,True
209,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1989,154,56,286,42,14,155,0,13,0.533333333333,True
16,2039,115,119,148,8,13,286,26,14,0.533333333333,True
16,1006,0,0,0,0,0,0,0,0,0.533333333333,True
16,1004,31,38,81,2,1,108,17,6,0.533333333333,True
16,1019,44,17,79,18,6,58,2,1,0.533333333333,True
20,0,0,0,0,0,0,0,0,0,0.533333333333,True
20,1941,20,1,130,12,13,24,0,10,0.533333333333,True
20,1460,83,40,142,30,9,96,8,7,0.466666666667,False
20,1458,60,68,82,14,7,147,25,9,0.466666666667,False
16,985,0,2,46,3,5,10,0,3,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,679,35,6,27,2,4,13,0,1,0.466666666667,False
16,652,14,29,13,0,1,27,3,4,0.466666666667,False
209,827,34,5,63,22,2,39,0,0,0.533333333333,True
209,825,14,43,36,3,0,65,23,2,0.533333333333,True
16,1241,40,83,68,4,8,166,18,7,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1502,73,56,121,15,8,189,12,15,0.533333333333,True
16,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,1306,8,11,39,2,7,97,6,8,0.533333333333,True
16,1294,17,3,90,8,8,40,0,7,0.533333333333,True
17,904,50,7,91,16,3,14,4,1,0.6,True
17,894,9,60,14,4,1,91,14,4,0.6,True
19,842,1,1,25,3,3,5,0,2,0.466666666667,False
19,829,5,0,5,0,2,25,3,3,0.466666666667,False
370,831,0,0,0,0,0,89,1,1,0.533333333333,True
370,843,0,0,20,1,1,1,0,0,0.533333333333,True
19,1773,0,0,0,0,0,0,0,0,0.4,False
19,1771,142,37,154,18,10,95,0,6,0.4,False
19,1746,74,75,85,0,6,162,14,11,0.4,False
19,2862,190,25,262,19,12,176,2,10,0.533333333333,True
19,2855,33,196,177,14,10,266,15,13,0.533333333333,True
385,1561,37,15,75,1,5,205,22,10,0.533333333333,True
385,1560,35,7,204,33,10,100,0,5,0.533333333333,True
20,3859,184,27,286,6,8,197,0,13,0.533333333333,True
20,3870,90,42,176,0,13,303,2,9,0.533333333333,True
17,0,0,0,0,0,0,0,0,0,0.533333333333,True
17,4472,255,195,282,32,12,402,1,11,0.533333333333,True
16,874,7,4,30,8,4,18,0,1,0.533333333333,True
16,892,5,1,13,0,1,31,3,4,0.533333333333,True
368,1052,46,11,101,17,4,25,0,2,0.533333333333,True
368,1045,38,65,32,0,2,118,11,4,0.533333333333,True
336,708,28,7,47,12,4,11,0,0,0.533333333333,True
